case,mode,case_group,input_samples,input_peak,input_rms,input_crest,input_channel_delta_max,output_samples,output_peak,output_rms,output_crest,output_channel_delta_max,residual_rms,decode_action_ratio,gain_curve_mean_db,gain_curve_std_db,gain_curve_diff_std_db,gain_curve_diff_p95_db,input_level_span_db,gain_vs_input_slope,gain_vs_input_r2,mse,mae,max_abs_error,correlation,freq_response_delta_db,freq_delta_low_db,freq_delta_mid_db,freq_delta_high_db,transient_delta,overshoot_delta,undershoot_delta,channel_deviation_rms,soft_clip_dependency,reference_samples_used,mse_vs_reference,mae_vs_reference,max_abs_error_vs_reference,correlation_vs_reference,null_residual_rms_vs_reference,freq_response_delta_db_vs_reference,transient_delta_vs_reference,mse_vs_source,mae_vs_source,correlation_vs_source,freq_response_delta_db_vs_source,input_clip_l,input_clip_r,output_clip_l,output_clip_r,reference_available,source_available,reference_source_type,reference_trust_level,reference_license,reference_origin,reference_notes,cassette_priority,case_category,matrix_frequency_hz,matrix_level_db
silence,roundtrip,sanity,132300,0.0,0.0,0.0,0.0,132300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,sanity,,
sine_-24db,roundtrip,legacy_tone,132300,0.06309533419730178,0.04461542169214011,1.4142045912437775,0.0,132300,0.09073450694918347,0.032581345860978154,2.7848606173710544,0.0,0.012424070512875203,0.2784703145608495,-2.783609011365661,0.5248604907706761,0.07997048531089904,0.0881883183988552,0.05865794517555045,0.2151770003456316,7.234487992724414e-05,0.00015435752810889512,0.01104718298687248,0.027755529137213575,0.9967192066325359,34.73516168532681,30.22540046030559,11.688457767460662,27.66349428370085,0.006007412280156381,0.020367096242912303,0.027755529137213575,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,legacy_tone,,
sine_-12db,roundtrip,legacy_tone,132300,0.25118704972415123,0.17761719292909026,1.4142045912437773,0.0,132300,0.3055844716398383,0.1216145107918469,2.5127303448424088,0.0,0.05694205275754308,0.3205886311933549,-3.3297449504735384,0.450694640144208,0.06999327461861606,0.07656497102357585,0.05865794517555756,0.1863567971528473,7.359182202815173e-05,0.0032423973722428188,0.05079796129536481,0.08351562969170451,0.997544252488045,34.46150252044433,28.488384227570567,17.50822646118172,27.00122019802798,0.013881486351991035,0.08351562969170451,0.08351540512145547,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,legacy_tone,,
sine_-6db,roundtrip,legacy_tone,132300,0.501184054322813,0.35439289154197073,1.4142045912437773,0.0,132300,0.4833487157759541,0.22902036287042446,2.1105054140946584,0.0,0.12627008716781715,0.356299717577329,-3.8128863081263398,0.31765764342818964,0.05002198879088181,0.055084637930403926,0.05865794517555223,0.13336443487231373,7.58691651382426e-05,0.01594413491336814,0.1127038893547769,0.23162359127990892,0.9986086380589462,34.206546125784,25.43654875018753,20.47780789227421,26.88253103743427,0.0436544263142587,0.18479461037884698,0.23162359127990892,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,legacy_tone,,
log_sweep,roundtrip,broadband,220500,0.12589254117719373,0.08901930073581416,1.4142162445289213,0.0,220500,0.3020521817307019,0.09935279021557525,3.040198278028331,0.0,0.05644039838591653,0.6340242837159188,-0.6124494730770167,3.2358550344726114,0.47269644403257427,0.8652603798673937,1.7602991744932375,-1.4889040956830342,0.00658734408098538,0.0031855185699609695,0.032727949055784536,0.25054020596467946,0.825952146102846,49.6065367423403,45.50460122585551,47.13173244938581,47.05231587436174,0.06044477524976699,0.25036229073420524,0.25054020596467946,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,broadband,,
pink_noise,roundtrip,broadband,176400,0.12589254117941673,0.030732349077030683,4.096417779970769,0.0,176400,0.15707839650639968,0.025996038227127587,6.042397504342951,0.0,0.022262681873675985,0.724405473134336,-1.088495732587988,1.9551189894264611,1.4522284128312488,2.7702713957327765,10.636657942331315,-0.8907108798499543,0.7775018021740623,0.0004956270042085013,0.017828928393453018,0.0737726033241839,0.7058732359268957,1.4197189545622297,1.759427232075927,1.6586891951464604,1.264221751728631,0.034691684051915105,0.0737726033241839,0.06604225951234145,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,broadband,,
white_noise,roundtrip,broadband,176400,0.1,0.02098551384685344,4.765191871391511,0.0,176400,0.11593396732271899,0.022713155457649604,5.104265126828663,0.0,0.002470826721687409,0.11773963409801776,0.6546181822127467,0.3807060725266053,0.07124303069617968,0.07077246440271068,1.144960936753371,0.17647240502118602,0.008190054944083314,6.104984688604547e-06,0.001714798802696966,0.05173351591356813,0.9967302994222291,1.5619124129982356,2.1583682261135277,1.848011636862799,1.423895371405245,0.09961967865460422,0.05165948525963571,0.05173351591356813,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,broadband,,
bursts,roundtrip,dynamic,132300,0.398104645142192,0.1625265717998708,2.4494742043313593,0.0,132300,0.4185288759848523,0.1121691613765019,3.7312294292727866,0.0,0.05156975464462283,0.3173004516955167,79.67327175919185,71.96690631954566,41.160644681035436,97.7464505430391,229.01887936994598,-0.6172204883776179,0.9199991460232051,0.0026594395941065977,0.026518221064671568,0.19239284280123228,0.9966111196781648,3.3010424495685426,2.6103548696702394,3.534801437272291,3.219548609955423,0.02901764306306887,0.18246686902041054,0.19239284280123228,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
envelope_steps,roundtrip,dynamic,132300,0.6999955595175372,0.31262330900515617,2.2391022657430577,0.0,132300,0.47357768464875766,0.1967744366594295,2.406703292808353,0.0,0.11662930782997397,0.3730665771567608,-3.372558648084854,0.8353067519518848,0.09521691320033425,0.10803066574279296,18.89880717641264,-0.08717537833606273,0.6505839383297836,0.013602395444898828,0.08132631399950765,0.2797701749385867,0.9985253453539501,34.69004824776301,30.109190637869833,12.477113491823093,27.5627314897795,0.036201672388167835,0.27688177549317783,0.2797701749385867,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
stereo_identical,roundtrip,sanity,132300,0.2327924982818279,0.12535636752853382,1.8570456600765757,0.0,132300,0.3512713406026069,0.10983181654935482,3.1982657816167235,0.0,0.018106122885055205,0.14443720125293083,-1.1876493840604085,0.44767145361829225,0.0700858417784373,0.0747968157849767,0.08220418025464582,-0.4689446155465679,0.0005731081910149705,0.00032783168592871986,0.014456124428462273,0.11949496582617114,0.9968473652377562,46.4131098855351,23.811286878520768,19.27845083356159,44.71645428901786,0.021872992050699404,0.09025510779427667,0.11949496582617114,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,sanity,,
stereo_different,roundtrip,sanity,132300,0.25118704972415123,0.14048546755147887,1.7879931220082061,0.3760260843762787,132300,0.3055844716398383,0.09611315550067435,3.179423982575354,0.45185020622130223,0.045155211882969,0.3214226543853906,-3.3480482765333166,0.45417283405767506,0.0726057217769242,0.07550689388650983,6.050471442201401,0.301688479456127,7.07590794148949e-05,0.0020389931601958243,0.03831849699710387,0.08351562969170451,0.9974046132995641,35.895620412893464,31.462868910086325,22.485062142006676,33.58200983554624,0.013881486351991035,0.08351562969170451,0.08351540512145547,0.13593178380617366,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,sanity,,
bass_heavy,roundtrip,music_like,176400,0.8069345244737309,0.4249639062031962,1.898830730551257,0.0,176400,0.7451778987361626,0.33741644049683894,2.208481298774011,0.0,0.15681262594193246,0.36900222266630006,-2.0054561438134,0.25680734836754143,0.25941508703411503,0.46319751806197806,2.0818870413637445,-0.07882519293027022,0.03949542732691491,0.02459019965480443,0.14012135928082065,0.35623991475120126,0.941060367454208,50.92494740476177,21.371805452647475,50.07468532639897,46.97115786136072,0.007983530562432062,0.2959251851600767,0.35623991475120126,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
treble_heavy,roundtrip,music_like,176400,0.64468280876922,0.3328551138965194,1.9368271114189464,0.0,176400,0.6635692003284368,0.24324870769299747,2.727945429276126,0.0,0.09054820483958324,0.27203489163676653,-2.728777528400374,0.07516054775101126,0.05979037670652872,0.0009497934795574814,0.014594665761304526,1.1946682650218776,0.0038531373250318968,0.008198977399671126,0.07345612166397748,0.43171948561298784,0.9989522290360746,47.725972051900236,77.5401289745158,44.61908533453319,34.0691052896055,0.42809418388289244,0.3900920312869025,0.43171948561298784,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
clipped_input,roundtrip,edge,132300,1.0,0.7604217414988207,1.315059716768436,0.0,132300,0.8744453731617204,0.5238888181346114,1.6691430374011815,0.0,0.24013259284340088,0.31578869953151295,-3.238885764406463,0.04654613578056864,0.03420421180688706,0.00456578845259099,0.08899814772913972,-0.04880627261154118,0.0005734675912354437,0.057663662145694544,0.20945863896459593,0.8978960219388868,0.9978516410339918,7.373626082528536,18.309070655929602,6.376724463689369,7.021104864637295,0.44957880781225784,0.48028436303989963,0.8978960219388868,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
too_quiet,roundtrip,edge,132300,0.007943231958662872,0.005616748812614791,1.4142045912437773,0.0,132300,0.010149859597991013,0.004358153521548409,2.3289357632323306,0.0,0.0012925439439641266,0.23012315257203084,-2.231865190667067,0.3731673233074353,0.06121276669675636,0.06363181751066169,0.0586579451755469,0.16713415961547728,8.634299235510401e-05,1.6706698470783395e-06,0.0011527156281392905,0.002236604146081792,0.9982310238634774,35.729609605283656,27.97914153308535,8.115881356938756,29.679708851698962,0.00030386571895832967,0.001891360894530219,0.002236604146081792,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
too_hot,roundtrip,edge,132300,1.0,0.7416095793195147,1.3484183968033139,0.0,132300,0.7296853584692212,0.4316951448274769,1.6902792797468997,0.0,0.3109683720942955,0.4193154737559263,-4.7077084911900995,0.18816280191607918,0.025385910900302865,0.03399606204715142,0.05781716879143417,0.07497847895334847,6.35837259683747e-05,0.09670132844297624,0.2774329401530902,0.7511515020490687,0.9989780449450643,10.313724011014624,20.80435584184073,10.88907658018733,10.035533460831227,0.1243517698135599,0.5047900800733003,0.7511515020490687,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
dc_rumble,roundtrip,edge,176400,0.3499248868032556,0.15763882770434445,2.219788689748115,0.0,176400,0.24083399388984342,0.06177735112671656,3.898418910772804,0.0,0.14401870516173731,0.91359918910237,-7.184130969643863,3.145757538178365,2.1069840532918245,3.680614368512728,8.397044843571935,-1.0049119653607514,0.9415664259860296,0.020741387436463424,0.11915780283703857,0.2852064126269755,0.47237246137086497,41.578499926169734,7.5567695113992235,21.009251883487494,37.39121699709584,0.024761998555473688,0.12543950914431334,0.2852064126269755,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
music_like,roundtrip,music_like,176400,0.41155968939246834,0.17191079292864833,2.3940305456172633,0.0,176400,0.3056575432627321,0.11923662615469281,2.5634534716386916,0.0,0.05823374432643639,0.3387439690921927,-3.2139750095573567,0.501870814858591,0.10873522530200608,0.15774920637387257,5.182503179589132,0.01739982289382168,0.0030382258222863,0.0033911689782767625,0.04926472587965115,0.166831799847547,0.9849610335270527,54.409484792651014,5.602139877956264,44.91488324038984,52.2397761003618,0.011194324723021166,0.166831799847547,0.12373111317707058,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
hf_burst_train,roundtrip,dynamic,132300,0.31606529331376754,0.1570562531918632,2.0124336783181476,0.0,132300,0.44777200387906024,0.13758090605358977,3.254608627919971,0.0,0.020419535048309664,0.130014148646248,34.25856982757976,66.46796775716776,85.94760582884253,166.24705725849952,226.99026109244318,-0.7127250422211612,0.995891886206932,0.00041695741158914674,0.01255232028620043,0.2756460804242259,0.9991283716425844,7.9762895702246634,8.631482778953378,8.149305742800339,7.655860044159364,0.2756460804242259,0.1754279838915726,0.2756460804242259,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
bass_plus_hf,roundtrip,music_like,176400,1.0,0.38517886760271325,2.596196427451556,0.0,176400,0.8755740153243413,0.3401130144938162,2.5743619856106994,0.0,0.11494831040269946,0.29842839280908084,-1.0818849305109466,0.12644712588701554,0.18453648401377953,0.3213792237186457,1.4221952450496609,-0.05993873871865258,0.04231360238855064,0.013213114064435344,0.10063979092466076,0.3431778992265876,0.9573491586885632,14.179686534945423,15.490228853749969,16.699531798614252,14.874615230351525,0.28443032944749813,0.2788801794692207,0.3431778992265876,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
transient_train,roundtrip,dynamic,132300,0.8,0.04261610220506534,18.772247075775788,0.0,132300,0.6908649984155318,0.030872474705221854,22.37802459997407,0.0,0.012943289545305986,0.30371828664723705,93.11899055991705,90.70082777812365,123.91372692856983,194.19047334882373,215.92256087833917,-0.8400460893221554,0.9953000127989491,0.00016752874425362725,0.002768846409395674,0.5935190492966409,0.9900142204036797,4.901392730304289,3.6418901351027717,4.55684719474098,4.929607705753166,0.32904762853937,0.32428256475309347,0.5935190492966409,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
fast_level_switches,roundtrip,dynamic,132300,0.5011586201290824,0.1830612960811551,2.737654713790007,0.0,132300,0.37316561599311526,0.12675768850777722,2.9439288487042714,0.0,0.05716337237790819,0.3122635619960126,-3.3960082235016884,0.827471627415189,0.23284913631534462,0.5807237667671034,24.036993362973078,0.01674080026617939,0.02606961083842041,0.003267651141615397,0.038828408996489976,0.2091250946896896,0.9978979643562912,3.2426273153501004,2.3846723502689917,4.296712212765177,2.9949146076051294,0.03480945848880602,0.19932112097534588,0.2091250946896896,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
